date,exercise,equipment,variant,set1weight,set1reps,set2weight,set2reps,set3weight,set3reps,set4weight,set4reps,set5weight,set5reps,set6weight,set6reps,set7weight,set7reps,set8weight,set8reps,set9weight,set9reps,set10weight,set10reps,set11weight,set11reps,set12weight,set12reps
2018-05-28,deadlift,barbell,conventional,340,5,390,3,435,0,435,0,390,3,340,5,340,5
2018-05-28,squat,barbell,low bar,200,8,200,8,200,8,200,8,200,8
2018-05-28,calf raise,machine,standing,90,27,135,21,180,17,180,16,135,21
2018-05-26,press,barbell,overhead,135,5,155,3,175,0,155,3,135,5,135,5
2018-05-26,bench,dumbbell,incline,120,10,120,10,120,10,120,9,120,10
2018-05-26,row,dumbbell,kroc,65,36
2018-05-26,bicep curl,EZ bar,preacher,80,10
2018-05-26,face pull,cable,neutral,115,16,115,16,115,16,115,16,115,16
2018-05-26,pullup,chinup,close,0,5,0,4,0,4,0,3,0,3
2018-05-24,squat,barbell,low bar,270,5,305,3,345,3,305,3,270,5,270,5
2018-05-24,deadlift,barbell,conventional,250,8,250,8,250,8,250,8,250,8
2018-05-24,calf raise,machine,seated,75,28,100,21,125,16,100,25,75,32
2018-05-23,bench,barbell,flat,185,5,210,3,235,0,210,2,210,1,210,1,210,1,210,1,185,4,185,3,185,2,185,1
2018-05-23,press,dumbbell,overhead,90,10,90,9,90,9,90,8,90,8
2018-05-23,row,barbell,pendlay,150,10,150,10,150,10,150,10,150,10
2018-05-23,face pull,cable,neutral,115,16,115,16,115,16,115,16,115,16
2018-05-23,shoulder raise,plate,front,25,35,25,35,25,35
2018-05-20,deadlift,barbell,conventional,320,3,365,3,410,2,410,0,365,3,320,3,320,5
2018-05-20,squat,barbell,low bar,200,8,200,8,200,8,200,8,200,8
2018-05-20,calf raise,machine,standing,90,27,135,21,180,15,180,15,135,21
2018-05-19,press,barbell,overhead,130,3,145,3,165,1,165,1,145,3,130,3,130,5
2018-05-19,bench,dumbbell,incline,120,10,120,10,120,10,120,10,120,10
2018-05-19,face pull,cable,neutral,115,15,115,15,115,15,115,16,115,16
2018-05-19,pullup,chinup,close,0,4,0,4,0,4,0,3,0,3
2018-05-19,row,dumbbell,kroc,60,36
2018-05-19,bicep curl,EZ bar,preacher,80,10
2018-05-17,squat,barbell,low bar,255,3,290,3,325,3,290,3,255,3,255,3
2018-05-17,deadlift,barbell,conventional,250,8,250,8,250,8,250,8,250,8
2018-05-17,calf raise,machine,seated,75,28,100,21,125,15,100,22,75,28
2018-05-16,bench,barbell,flat,170,3,195,3,220,1,220,1,220,1,195,3,170,3,170,5
2018-05-16,press,dumbbell,overhead,80,10,80,10,80,10,80,10,80,10
2018-05-16,row,barbell,pendlay,150,10,150,10,150,10,150,10,150,10
2018-05-16,face pull,cable,neutral,115,15,115,15,115,15,115,15,115,15
2018-05-16,shoulder raise,plate,front,25,35,25,35,25,35
2018-05-14,deadlift,barbell,conventional,295,5,340,5,390,4,390,1,340,5,295,5,295,5
2018-05-14,squat,barbell,low bar,200,8,200,8,200,8,200,8,200,8
2018-05-14,calf raise,machine,standing,90,27,135,21,135,21,90,27
2018-05-12,press,barbell,overhead,120,5,130,5,155,4,155,2,155,2,155,2,130,5,120,5,120,5
2018-05-12,bench,dumbbell,incline,120,10,120,10,120,10,120,8,120,10
2018-05-12,row,dumbbell,kroc,60,36,
2018-05-12,bicep curl,EZ bar,preacher,80,10
2018-05-12,pullup,chinup,close,0,1,0,1,0,3,0,3,0,3,0,3
2018-05-12,face pull,cable,neutral,115,16,115,16,115,16,115,16
2018-05-11,squat,barbell,low bar,235,5,270,5,305,5,270,5,235,5,235,5
2018-05-11,deadlift,barbell,conventional,250,8,250,8,250,8,250,8,250,8
2018-05-11,calf raise,machine,seated,75,28,100,24,100,24,75,28
2018-05-09,bench,barbell,flat,160,5,185,5,210,3,210,1,210,1,210,1,185,5,160,5,160,6
2018-05-09,press,dumbbell,overhead,80,12,80,10,80,12,80,10,80,10
2018-05-09,row,barbell,pendlay,150,10,150,10,150,10,150,10,150,10
2018-05-09,face pull,cable,neutral,115,15,115,15,115,15,115,15,115,15
2018-05-09,shoulder raise,plate,front,25,35,25,35,25,35
2018-05-06,deadlift,barbell,conventional,185,5,225,5,265,5,225,5,185,5,185,5
2018-05-06,squat,barbell,low bar,195,8,195,8,195,8
2018-05-06,calf raise,machine,standing,90,24,135,20,135,20,90,24
2018-05-05,press,barbell,overhead,75,5,90,5,110,5,90,5,75,5,75,5
2018-05-05,bench,dumbbell,incline,120,10,120,10,120,10
2018-05-05,row,dumbbell,kroc,60,16,60,16,60,36
2018-05-05,bicep curl,EZ bar,preacher,80,10,80,10,80,10
2018-05-05,face pull,cable,neutral,110,16,110,16,110,16
2018-05-05,shoulder raise,plate,front,25,35,25,35,25,35
2018-05-03,squat,barbell,low bar,140,5,175,5,210,5,175,5,140,5,140,5
2018-05-03,deadlift,barbell,conventional,250,8,250,8,250,8
2018-05-03,calf raise,machine,seated,50,35,75,26,100,24,75,28
2018-05-02,bench,barbell,flat,95,5,120,5,145,5,120,5,95,5,95,5
2018-05-02,press,dumbbell,overhead,80,10,80,10,80,10
2018-05-02,row,barbell,pendlay,145,10,145,10,145,10
2018-05-02,shoulder raise,plate,front,25,33,25,33,25,33
2018-05-02,face pull,cable,neutral,110,16,110,16,110,16
2018-04-29,deadlift,barbell,conventional,335,5,380,3,425,1,380,3,335,5,335,5
2018-04-29,squat,barbell,low bar,195,8,195,8,195,8
2018-04-28,press,barbell,overhead,135,5,155,3,175,0,175,0,155,3,135,5,135,6
2018-04-28,bench,dumbbell,incline,110,10,110,10,110,10,110,10,110,10
2018-04-28,row,dumbbell,kroc,55,16,55,16,55,42
2018-04-28,face pull,cable,neutral,105,16,105,16,105,16,105,16,105,16
2018-04-28,shoulder raise,plate,front,25,30,25,33,25,33
2018-04-26,squat,barbell,low bar,265,5,300,3,335,3,300,3,265,5,265,5
2018-04-26,deadlift,barbell,conventional,245,8,245,8,245,8,245,8,245,8
2018-04-26,calf raise,machine,seated,50,33,75,24,100,21,100,21,75,24
2018-04-25,bench,barbell,flat,180,5,205,3,230,1,205,3,180,5,180,5
